-4.899820,4.834495
-5.322739,4.307944
-6.327107,4.544814
-4.504027,5.792191
-4.823519,6.128408
-4.652664,4.368762
-6.206042,3.862218
-3.880391,4.592689
-3.751581,6.758361
-3.604184,5.476132
-6.117538,4.600282
-4.331168,5.561525
-6.561770,3.821129
-5.307499,4.481096
-4.192663,6.069106
-4.069284,5.168743
-5.930530,3.943941
-5.371775,4.624299
-5.004523,5.942592
-5.092166,4.726210
-4.431378,4.791768
-4.072813,5.282118
-5.128898,4.615459
-6.406357,4.237869
-6.241292,3.415764
-3.994016,6.197212
-4.151931,6.024146
-5.470423,4.566195
-3.821413,5.753721
-4.848946,5.856045
-4.818549,4.477969
-4.214813,5.579477
-5.299866,5.755069
-5.597215,4.224607
-5.384032,5.159088
-5.293176,4.992373
-3.075093,5.765951
-5.516235,4.299039
-5.804605,3.921856
-5.202333,4.663465
-5.015714,4.964935
-3.680342,5.395291
-6.148367,3.829504
-3.631769,5.610679
-6.596151,3.103961
-4.251773,6.052513
-4.830365,5.300127
-5.174259,5.211147
-4.089115,6.103361
-5.113441,3.461968
-5.028538,4.713963
-4.197556,4.604436
-6.576569,3.951006
-5.856142,4.232995
-5.417856,-3.950459
-6.309989,-3.482997
-3.996734,-4.875486
-5.360909,-5.569052
-5.603499,-4.365530
-3.682426,-6.151093
-4.649300,-7.010528
-4.581791,-5.582383
-4.262835,-5.952644
-4.143066,-6.430269
-3.909342,-5.182753
-4.727562,-6.320883
-4.526780,-5.649834
-6.267958,-4.812226
-4.398387,-4.413485
-5.128931,-5.195093
-4.942171,-4.820757
-5.744804,-3.893439
-3.827168,-6.353308
-4.791503,-5.036067
-4.651900,-6.384027
-5.320913,-5.391489
-5.239445,-5.901212
-6.304837,-4.527826
-5.666974,-4.324134
-5.598449,-5.232211
-2.150722,-7.600702
-4.533896,-5.096585
-5.116213,-4.501175
-4.967712,-6.244182
-5.076568,-5.633638
-5.086814,-5.326219
-5.004758,-4.825667
-6.446010,-3.459401
-4.724427,-5.016154
-2.614953,-6.525939
-6.164452,-3.966256
-5.655831,-3.990033
-5.068370,-4.448314
-7.100887,-3.046830
-4.597416,-4.102502
-6.962006,-3.351371
-4.037957,-6.566171
-3.697562,-5.854222
-4.711661,-5.285885
-5.463272,-4.641823
-5.017660,-4.772917
-4.795481,-4.648893
-3.829387,-5.084485
-5.350602,-4.517271
-5.225746,-5.261495
-5.055818,-4.476776
-5.183423,-5.067156
-5.918197,-4.277298
-4.354758,-5.752384
-5.188230,-5.053961
-5.052830,-4.050812
-5.074355,-5.255459
-4.884418,-4.877059
-4.579632,-5.245520
-3.877822,-4.791021
-5.160156,-4.834859
-6.323880,-3.642261
-3.165180,-5.686272
-5.962972,-4.406369
-5.340235,-5.285161
-4.933861,-5.489050
-5.988358,-4.099161
-3.821353,-5.329612
-5.976757,-4.466602
-4.629594,-5.794929
-4.680031,-4.425756
-5.098722,-5.929604
-5.367169,-3.702765
-4.441559,-5.861631
-6.436435,-3.817295
-5.543185,-5.142395
-4.103562,-6.065718
-4.993760,-3.757439
-3.725112,-5.957346
-3.953473,-5.812869
-4.587834,-5.327512
-5.012041,-4.703945
-4.754936,-4.097453
-4.097638,-5.953612
-3.451891,-5.810588
-5.463241,-4.415786
-6.407510,-3.623100
-4.430246,-5.504251
-3.963704,-5.248333
-7.715555,-2.873212
-4.460089,-5.400702
-3.571691,-4.852734
-5.623110,-4.566528
-5.520547,-4.532194
-5.174975,-4.855419
-4.661173,-4.664557
-5.731238,-3.793675
-4.707287,-4.999283
-4.385175,-4.396368
4.314892,-4.653040
4.346638,-5.526853
5.183808,-5.460605
5.137355,-5.408239
6.048638,-4.243833
6.502885,-3.820294
3.824333,-6.559554
5.443741,-4.794974
5.431049,-3.476382
5.882875,-4.388453
5.437172,-4.851094
4.697383,-5.569698
4.463442,-5.613796
5.008642,-5.102852
5.018832,-6.822080
7.272211,-2.409634
5.876241,-5.434919
6.033641,-4.248808
5.606736,-4.081740
5.335371,-3.996305
6.361562,-3.792046
5.155751,-4.194627
3.941438,-6.210367
5.653040,-4.559009
5.235311,-3.659131
5.489352,-4.402600
4.970501,-5.419761
4.517316,-5.635821
4.699342,-5.622380
5.845405,-3.906741
5.045447,-5.430603
5.222258,-4.693329
4.150956,-4.833316
5.448382,-4.122449
4.084291,-5.672980
3.700259,-5.235772
4.954040,-4.178643
5.932497,-4.150425
5.063398,-5.176986
4.354615,-7.032635
5.423009,-5.196337
4.349720,-5.001163
5.184280,-5.454362
4.689012,-5.517065
6.471072,-4.003783
5.081646,-4.817330
4.951163,-3.188074
4.672718,-6.477670
2.021670,-7.828760
3.837609,-5.840376
4.939912,-3.524433
4.863047,-5.152486
3.996849,-5.210488
5.867715,-4.135647
4.717809,-4.961577
4.326398,-5.080747
5.420084,-4.384621
4.595525,-5.777883
5.739409,-4.694751
6.083398,-4.089229
4.086896,-4.816740
4.319008,-5.626925
6.147837,-4.957460
5.371092,-4.511525
4.274030,-5.626548
5.923096,-3.706968
5.332138,-5.244489
4.235901,-5.951962
4.544026,-6.972236
5.181865,-5.490085
4.211546,-6.353101
6.067554,-5.195537
6.687243,-3.676610
5.104100,-4.443498
6.378860,-4.978594
5.793916,-4.378210
4.393795,-4.965013
4.341194,-5.437739
4.044299,-6.440829
5.095250,-4.002327
4.401980,-4.864491
5.207427,-6.140256
4.988212,-5.089994
5.913298,-4.737631
3.943034,-5.760685
3.696594,-5.843613
4.399650,-4.528878
5.089925,-5.144476
3.844552,-5.529471
4.677783,-4.754575
4.901570,-4.314455
6.001732,-4.394952
5.795814,-4.711322
3.348113,-6.695853
4.349031,-6.206128
6.266231,-3.660535
5.544355,-4.456204
4.108028,-6.463868
4.143236,-5.909295
5.011295,-5.225675
4.297836,0.719526
4.375600,0.218286
4.647149,0.182045
5.667584,1.520911
5.025578,0.377916
5.669594,-1.181320
5.721291,-1.001627
4.749455,1.049441
4.256920,1.792681
5.090319,0.750784
4.290705,2.134849
4.917008,-0.261748
5.105854,-0.351292
5.353716,-1.086214
4.908427,2.514655
4.810165,-0.770735
4.411748,-1.007090
4.933197,-1.771989
4.520720,-0.939487
4.990119,-0.482294
4.973084,-2.318285
5.166059,0.022371
4.354975,-0.648328
5.634550,-1.761828
4.796453,-0.658504
5.021738,-0.716599
4.502815,0.057077
6.111369,0.928083
5.297147,0.155203
4.639609,-0.046697
4.563615,0.836328
4.071058,-0.355289
5.736376,-1.245087
4.904302,-0.629547
5.408746,1.148626
5.477448,-0.640705
3.418437,-0.815372
4.867707,0.335561
4.562279,1.000256
5.240378,1.194749
5.481766,-1.361966
5.654832,-0.675156
4.569191,1.262568
6.072730,0.018243
3.579727,-0.049503
5.407342,-0.460018
4.862267,-0.321232
4.415627,-0.224753
4.911718,1.475308
5.255235,0.704248
5.117486,-1.177470
4.218644,1.502458
4.906939,0.242012
5.454330,1.159278
4.941310,-0.080105
5.557416,-0.755557
5.047607,0.844433
5.056928,2.087266
5.562552,-0.944051
5.871797,0.337201
4.739612,1.670120
5.585051,-1.765495
5.733824,0.263796
5.147584,-0.059657
5.311195,1.101785
4.375927,-0.136275
4.543359,2.624227
5.018067,2.316709
4.981115,-1.450672
4.793898,-1.029843
4.298320,1.114829
4.838861,-1.407035
5.434796,1.715858
5.359216,1.047486
4.896477,1.050240
4.861434,1.075707
4.218403,-0.147831
5.087392,0.363259
5.222322,0.198348
4.343404,0.218998
5.454485,-1.262446
5.219128,1.638207
5.847991,0.154012
5.296055,-0.244639
4.565510,-3.239385
4.923074,0.164020
5.393937,0.669406
5.151256,-1.175648
5.457411,0.904057
4.609380,0.319470
4.877447,-0.062951
5.408360,0.982227
4.524698,1.562019
4.689001,-1.795244
4.308237,0.502134
5.051487,0.368279
5.685569,-0.705615
4.639148,1.177811
4.851003,-0.190574
4.621444,-0.284870
2.555221,5.247295
-0.840542,5.561789
0.530990,4.128944
1.959465,5.214082
-1.170643,4.997985
0.686140,3.869332
-1.213556,5.123224
0.820078,5.156070
0.753218,5.425119
1.514156,4.685373
2.641725,4.708029
-1.581734,4.713194
0.121376,5.454139
1.521440,5.457136
-0.112361,4.494454
-0.715864,4.842276
-0.602179,4.891939
1.880412,4.839741
-0.251924,4.543993
-0.309877,4.975247
0.296701,5.331486
-1.132978,4.583658
0.626546,4.592782
0.661045,4.737297
0.689867,5.275894
1.617449,5.076932
0.144689,4.753308
-0.148910,5.020805
-2.292628,4.728158
-0.935281,4.974318
2.332000,5.596183
-0.477592,4.292676
0.091115,4.842686
0.500380,4.373847
0.002883,4.472499
1.064527,5.661949
0.443641,4.491142
-0.083295,4.805974
1.173796,4.767890
2.040500,5.121829
-1.230741,4.283056
0.039192,4.678762
0.357307,5.313298
0.965877,4.802341
-0.078906,4.679441
-1.130439,4.863490
-0.350238,4.405360
-0.468343,5.222179
0.317643,4.932203
-0.662084,5.654967
-1.287635,4.984228
0.479507,5.450244
-0.163554,4.277041
-0.414072,5.631599
0.742783,4.381395
-0.352902,4.490834
1.142105,4.652855
-0.862720,5.111197
-0.463704,4.486813
-1.463635,5.397842
-0.410941,4.733656
0.222946,5.895976
-0.165418,4.762208
0.129615,4.981357
-0.216718,5.436552
0.182560,4.418071
-0.249738,5.146287
-0.350376,4.170255
-1.283086,5.301910
0.156761,4.691407
-2.059550,4.935365
-1.286641,4.806882
-0.948935,5.362829
-3.013650,5.013782
-0.141394,4.801394
-0.334224,4.181432
-2.592379,5.234326
-0.003859,5.392683
1.235788,5.634089
-1.907901,4.896331
-0.209920,4.971459
1.591149,4.188641
0.167449,5.444245
-1.340757,5.055287
-1.204079,4.251418
-0.931539,5.517697
1.437717,5.577932
1.509170,5.420643
-0.362685,4.062856
-1.650878,4.333819
0.951134,4.448384
0.465809,5.415789
-0.482311,5.315761
1.401934,5.475865
1.015196,5.791519
-0.438382,4.911406
-2.620764,5.065828
1.807485,4.915123
-1.303601,4.605942
-1.320118,4.490043
-5.215260,0.567837
-4.579773,0.411807
-4.727459,-0.239017
-5.121525,-1.121737
-5.416515,0.382126
-5.056778,-0.717730
-5.352029,-1.024635
-4.618083,-0.232312
-4.449971,0.197981
-3.922520,1.351920
-4.742081,-2.077732
-4.864001,-0.432493
-5.530438,-0.083616
-4.840569,0.466296
-5.250869,-1.311104
-4.497254,1.071014
-5.354717,0.451142
-4.177068,-0.914419
-6.037959,-0.734317
-4.931102,-2.244101
-4.692786,1.679843
-4.690237,-0.036026
-5.017858,0.761977
-5.268637,0.060754
-4.308608,1.189626
-5.487920,-1.488947
-4.446582,0.077232
-4.211717,1.808404
-4.966007,1.589389
-5.208805,-0.879724
-5.481583,-0.831520
-5.160708,-0.795193
-4.366634,0.185116
-5.046253,-0.211800
-4.805084,-0.169222
-4.954367,0.926322
-4.587017,-1.770419
-4.737916,-0.456787
-4.613929,0.734915
-4.722573,0.102156
-4.745984,0.535845
-5.167859,-0.155621
-4.774210,-0.548171
-4.749156,1.029463
-4.471545,1.513266
-3.919465,1.249608
-4.823427,-0.119530
-4.739051,-0.017503
-4.466700,1.406754
-5.438442,-0.572358
-4.024515,-0.324641
-4.495645,2.489195
-4.898544,-0.278532
-4.756742,0.461631
-4.723590,-0.085372
-4.776836,-0.692375
-4.895260,-1.113754
-4.806381,2.205431
-4.357087,-0.806353
-5.460739,0.477964
-5.477389,-0.379043
-5.154212,-0.111108
-4.693362,0.312735
-4.756896,-0.879760
-4.902652,-1.159093
-4.172095,-0.497484
-5.037704,1.067232
-4.662415,-1.693665
-5.558966,-0.936439
-4.539002,0.401547
-5.146568,-0.046867
-4.640968,-1.568144
-4.879606,1.724844
-4.038959,0.298794
-5.017433,0.946618
-4.579469,0.264464
-4.935730,-2.874082
-5.060541,-0.501584
-4.745471,1.750745
-4.711237,-0.066471
-4.222930,0.042414
-4.722820,-0.644124
-5.203616,1.472528
-4.993668,0.061191
-4.448889,-0.595221
-4.463907,2.954374
-5.493301,-0.885740
-5.640171,1.192621
-3.659542,-0.217624
-5.602549,-0.514241
-6.049969,0.667801
-5.311013,1.445574
-5.038641,-0.666146
-4.897077,1.953318
-4.971579,0.697003
-4.566471,-0.041350
-4.471102,-1.466908
-4.705586,-0.319147
-5.469394,1.232865
-4.432165,-0.994900
1.342672,-5.463997
-2.180026,-5.298210
-1.353070,-4.427636
0.599315,-4.424783
-0.366372,-4.574862
-1.437686,-4.664626
-0.610507,-4.814791
-0.722186,-5.118039
-0.325604,-4.753102
-0.031408,-5.587257
1.385235,-4.915844
-0.887151,-5.129245
0.461468,-5.718624
0.946535,-4.623607
-1.258356,-4.469985
-0.654201,-3.994604
0.118957,-5.034025
0.552759,-5.624415
-1.003344,-4.656019
-1.648117,-5.053739
0.871689,-4.470595
-0.278277,-4.918268
1.209364,-5.952267
1.889761,-5.467610
0.412295,-5.633547
1.882844,-4.788239
1.764307,-4.766106
1.736077,-4.867030
-1.369038,-6.038610
-1.917431,-4.522486
2.421775,-5.406336
0.778509,-4.932502
0.794474,-4.999046
0.434300,-5.769303
0.629534,-4.504431
0.616234,-4.930213
0.105344,-3.778041
0.791574,-5.944685
-0.647179,-5.354776
-1.582271,-5.648605
-0.448699,-5.629356
1.011761,-5.137163
-0.607383,-4.658216
0.223601,-5.926129
0.213793,-5.589994
-0.695531,-4.872132
1.180148,-5.216938
-0.110947,-5.691489
-0.728718,-5.015695
-1.089561,-4.923387
-0.510870,-5.209638
0.908603,-4.608123
0.693773,-4.572793
1.552755,-5.335547
-0.371372,-5.233489
-0.678569,-5.410554
0.121441,-4.626856
-0.954724,-5.260145
-0.174488,-5.429315
-0.570374,-4.894555
0.166477,-4.944276
0.421091,-5.161416
0.906681,-4.992872
-1.574873,-4.980533
-0.918801,-4.937423
-0.185555,-5.162785
0.670349,-6.275118
-0.569249,-5.012383
-1.111142,-5.236191
1.206341,-4.673714
1.088565,-4.932685
-0.929209,-5.207369
-1.432332,-6.126193
-1.220812,-5.295476
0.863557,-5.837036
-0.437538,-4.783635
2.099602,-5.604518
0.590340,-5.105483
-1.414523,-5.498884
1.734221,-5.991695
-0.454337,-4.432299
-0.335405,-4.948622
1.124848,-4.988161
1.058372,-5.655398
0.230760,-5.279195
0.726080,-5.386945
-0.111020,-5.087638
0.457366,-4.743012
0.272341,-4.637665
-0.981566,-5.172182
0.149829,-4.403897
-0.630632,-4.737524
-1.009569,-5.025641
0.659785,-4.827707
-0.846833,-4.477357
-0.664520,-5.460499
0.711932,-4.911846
1.450137,-4.992082
-0.976280,-5.230562
0.226517,-4.696077
0.345593,-0.844055
1.006233,0.162313
0.212171,0.560602
1.011228,-0.426706
-0.824237,-1.230784
-0.053974,-0.903504
0.060692,0.052106
-1.560420,1.884372
0.652455,-1.792955
1.576512,0.319212
0.512109,2.231083
-1.312784,-0.251781
-1.888698,-3.195286
-1.786374,2.476597
-1.815738,-0.362018
-1.239548,-1.790676
-1.480973,-0.061972
0.335200,1.674375
0.264768,-1.912456
1.290284,-0.883587
-0.245041,1.471624
0.889074,0.632421
0.182324,-0.804624
-0.091209,-0.542141
-0.238693,1.075759
2.114628,1.209706
2.687999,1.112205
-0.910718,0.957885
1.633697,0.032029
4.358970,-0.035899
-1.255132,-0.671719
1.687137,-0.838949
1.228225,-0.400552
-2.543686,1.135822
-3.306362,-0.436397
-0.497931,0.776333
0.473376,1.840259
1.330514,0.050022
-0.265898,-0.297390
1.071599,0.539442
-2.100860,0.625193
-0.749132,-0.883531
0.337017,0.839577
0.997116,-1.355507
-1.489795,1.745499
-1.908513,-1.552529
-0.692694,0.506136
-1.983021,-2.161179
-0.177712,1.718732
-1.511247,-1.082194
-1.884669,-0.232799
-1.188354,1.788198
0.108368,-1.183550
-0.275380,-0.653324
2.581143,0.016982
-1.499942,-1.109381
-0.700310,0.217550
0.660107,1.233622
0.724857,-1.226184
-1.941702,2.193105
0.814517,-2.532583
-0.893587,1.335803
-2.501526,-0.097647
2.302789,1.078933
-0.275050,-0.870801
-0.117701,0.549305
2.119822,-1.653897
-1.829983,0.653031
-0.323256,3.564325
-1.274880,-1.965647
-0.472464,-1.987347
1.293034,-0.793952
0.043517,0.389918
0.395926,0.837846
-0.456997,-0.324905
-0.894416,-1.780422
0.089264,-0.085931
0.870040,-0.601977
-1.723245,1.536860
0.068486,-0.418644
1.374907,-1.670103
-2.418973,-1.320296
-3.303254,2.427144
1.409471,1.600154
1.967028,-0.444172
-0.177506,0.760692
2.569337,-2.906977
0.713438,1.834181
-0.726983,-4.645769
1.401137,-0.760684
-1.989552,0.755903
-2.326132,-1.124609
0.342129,-0.941456
2.055968,-0.823825
-1.644532,1.668300
1.722810,1.046051
-1.218131,0.997021
-0.004935,-1.315532
-1.228598,-1.595588
0.738001,0.805349
0.098219,-1.029350
-1.284254,0.681309
0.493715,-1.005789
-2.519273,-0.373382
-1.024053,-0.154489
1.300955,-1.810060
-2.050311,1.354317
-0.456266,-1.284656
-0.226210,1.775331
1.947912,1.163460
-1.968039,-0.750866
0.884148,-0.777576
1.739726,-0.552221
0.234063,1.300124
0.565012,-0.134548
-0.379950,1.141158
-0.442840,-1.475476
2.418720,-1.327628
1.228406,1.382110
-0.012363,-1.402888
-1.908542,-1.129621
0.938483,0.399002
0.496204,-1.248351
-0.800766,-1.267995
0.353544,-0.453413
0.462155,0.029401
-1.613333,0.484513
-0.846460,1.876454
0.881239,1.288835
-2.881172,2.216036
-3.325288,-0.700965
-1.152676,-1.181512
1.234362,-1.565245
-0.973492,-0.565730
-1.690732,0.707496
-0.165043,0.814195
-3.602702,-1.830187
-0.419338,1.795780
-0.589599,-0.522827
0.781175,-0.523081
-1.229104,-1.678229
-0.008131,0.327237
-1.904677,1.988140
1.377864,0.770230
-0.483304,-0.471202
-0.512998,-0.917975
-1.469568,0.897354
1.915036,1.010611
-0.316635,-0.392396
0.052156,-1.193821
-2.394009,-0.464100
1.057453,0.430371
-1.298231,-1.950332
1.494531,-1.516655
0.135262,-0.749768
1.380788,0.235738
-1.888674,-0.250445
2.267114,-0.016050
-1.275748,-1.529809
-0.138760,1.297389
0.874930,-0.611491
0.224539,2.011475
0.601184,0.063438
0.886089,-1.191932
1.639296,-1.589677
1.047346,0.752074
0.324380,1.301757
-1.231718,0.534975
-0.016132,-0.096473
-0.531335,-1.087600
-0.163040,-0.509904
-0.548329,0.444700
1.179269,-0.341222
0.023665,0.117578
0.983547,-1.149036
2.018315,-0.777978
-2.341122,0.825650
1.021103,0.065118
-0.609667,-1.150045
-1.325235,1.305219
0.508127,-1.928881
1.550397,-0.132957
-0.277529,-0.043223
0.690543,-0.116584
0.779205,-0.854813
0.864459,-1.324134
-0.583408,-1.707666
-0.026283,0.366412
-0.580840,-0.254583
0.262414,-0.474124
-0.648146,0.350660
0.266867,-0.509038
0.961247,-0.969944
0.518898,0.920276
-1.207417,-0.373201
1.236960,1.384614
2.410008,-0.768869
0.718115,-2.007406
-1.226926,1.042617
0.719518,-0.320583
